Fecha,Metal,Valor,Unidad,,
20-10-2020,Plata,24.63,US$/ozt,,
20-10-2020,Molibdeno,N.D.,¢US/lb,,
20-10-2020,Inventarios,"183,175",TM,,
21-10-2020,Cobre,315.383,¢US/lb,,
21-10-2020,Oro,"1,918.95",US$/ozt,,
21-10-2020,Plata,25.02,US$/ozt,,
21-10-2020,Molibdeno,N.D.,¢US/lb,,
21-10-2020,Inventarios,"181,650",TM,,
22-10-2020,Cobre,312,¢US/lb,,
22-10-2020,Oro,"1,917",US$/ozt,,
22-10-2020,Plata,25,US$/ozt,,
22-10-2020,Molibdeno,N.D.,¢US/lb,,
22-10-2020,Inventarios,"180,625",TM,,
23-10-2020,Cobre,312.049,¢US/lb,,
23-10-2020,Oro,"1,910.60",US$/ozt,,
23-10-2020,Plata,24.76,US$/ozt,,
23-10-2020,Molibdeno,N.D.,¢US/lb,,
23-10-2020,Inventarios,"180,300",TM,,
26-10-2020,Cobre,308.715,¢US/lb,,
26-10-2020,Oro,"1,901.60",US$/ozt,,
26-10-2020,Plata,24.28,US$/ozt,,
26-10-2020,Molibdeno,N.D.,¢US/lb,,
26-10-2020,Inventarios,"178,725",TM,,
27-10-2020,Cobre,307.876,¢US/lb,,
27-10-2020,Oro,"1,898.90",US$/ozt,,
27-10-2020,Plata,24.435,US$/ozt,,
27-10-2020,Molibdeno,N.D.,¢US/lb,,
27-10-2020,Inventarios,"177,075",TM,,
28-10-2020,Cobre,303.657,¢US/lb,,
28-10-2020,Oro,"1,896.85",US$/ozt,,
28-10-2020,Plata,23.925,US$/ozt,,
28-10-2020,Molibdeno,N.D.,¢US/lb,,
28-10-2020,Inventarios,"174,900",TM,,
29-10-2020,Cobre,303.544,¢US/lb,,
29-10-2020,Oro,"1,876.85",US$/ozt,,
29-10-2020,Plata,23.015,US$/ozt,,
29-10-2020,Molibdeno,N.D.,¢US/lb,,
29-10-2020,Inventarios,"172,625",TM,,
30-10-2020,Cobre,303.657,¢US/lb,,
30-10-2020,Oro,"1,875.80",US$/ozt,,
30-10-2020,Plata,23.625,US$/ozt,,
30-10-2020,Molibdeno,N.D.,¢US/lb,,
30-10-2020,Inventarios,"171,300",TM,,
02-11-2020,Cobre,304.474,¢US/lb,,
02-11-2020,Oro,"1,886.75",US$/ozt,,
02-11-2020,Plata,23.975,US$/ozt,,
02-11-2020,Molibdeno,N.D.,¢US/lb,,
02-11-2020,Inventarios,"169,600",TM,,
03-11-2020,Oro,"1,900",US$/ozt,,
03-11-2020,Plata,24,US$/ozt,,
03-11-2020,Molibdeno,N.D.,¢US/lb,,
03-11-2020,Inventarios,"169,400",TM,,
04-11-2020,Cobre,306,¢US/lb,,
04-11-2020,Oro,"1,889",US$/ozt,,
04-11-2020,Plata,24,US$/ozt,,
04-11-2020,Molibdeno,N.D.,¢US/lb,,
04-11-2020,Inventarios,"176,650",TM,,
05-11-2020,Cobre,308,¢US/lb,,
05-11-2020,Oro,"1,917",US$/ozt,,
05-11-2020,Plata,25,US$/ozt,,
05-11-2020,Molibdeno,N.D.,¢US/lb,,
05-11-2020,Inventarios,"174,050",TM,,
06-11-2020,Cobre,314.725,¢US/lb,,
06-11-2020,Oro,"1,947.95",US$/ozt,,
06-11-2020,Plata,25.78,US$/ozt,,
06-11-2020,Molibdeno,N.D.,¢US/lb,,
06-11-2020,Inventarios,"172,450",TM,,
09-11-2020,Cobre,319.057,¢US/lb,,
09-11-2020,Oro,"1,957.45",US$/ozt,,
09-11-2020,Plata,25.105,US$/ozt,,
09-11-2020,Molibdeno,N.D.,¢US/lb,,
09-11-2020,Inventarios,"171,125",TM,,
10-11-2020,Cobre,311.414,¢US/lb,,
10-11-2020,Oro,"1,874.90",US$/ozt,,
10-11-2020,Plata,24.195,US$/ozt,,
10-11-2020,Molibdeno,N.D.,¢US/lb,,
10-11-2020,Inventarios,"169,575",TM,,
11-11-2020,Cobre,313.546,¢US/lb,,
11-11-2020,Oro,"1,876.20",US$/ozt,,
11-11-2020,Plata,24.21,US$/ozt,,
11-11-2020,Molibdeno,N.D.,¢US/lb,,
11-11-2020,Inventarios,"167,825",TM,,
12-11-2020,Cobre,313,¢US/lb,,
12-11-2020,Oro,"1,868",US$/ozt,,
12-11-2020,Plata,24,US$/ozt,,
12-11-2020,Molibdeno,N.D.,¢US/lb,,
12-11-2020,Inventarios,"166,200",TM,,
13-11-2020,Cobre,314.158,¢US/lb,,
13-11-2020,Oro,"1,878.20",US$/ozt,,
13-11-2020,Plata,24.245,US$/ozt,,
13-11-2020,Molibdeno,N.D.,¢US/lb,,
13-11-2020,Inventarios,"165,200",TM,,
16-11-2020,Cobre,322.64,¢US/lb,,
16-11-2020,Oro,"1,892.60",US$/ozt,,
16-11-2020,Plata,24.265,US$/ozt,,
16-11-2020,Molibdeno,N.A.,¢US/lb,,
16-11-2020,Inventarios,"163,025",TM,,
17-11-2020,Cobre,320,¢US/lb,,
17-11-2020,Oro,"1,885",US$/ozt,,
17-11-2020,Plata,25,US$/ozt,,
17-11-2020,Molibdeno,N.D.,¢US/lb,,
17-11-2020,Inventarios,"161,700",TM,,
18-11-2020,Cobre,321,¢US/lb,,
18-11-2020,Oro,"1,877",US$/ozt,,
18-11-2020,Plata,24,US$/ozt,,
18-11-2020,Molibdeno,N.D.,¢US/lb,,
18-11-2020,Inventarios,"161,700",TM,,
19-11-2020,Cobre,319,¢US/lb,,
19-11-2020,Oro,"1,857",US$/ozt,,
19-11-2020,Plata,24,US$/ozt,,
19-11-2020,Molibdeno,N.D.,¢US/lb,,
19-11-2020,Inventarios,"159,475",TM,,
20-11-2020,Cobre,326,¢US/lb,,
20-11-2020,Oro,"1,867",US$/ozt,,
20-11-2020,Plata,24,US$/ozt,,
20-11-2020,Molibdeno,N.D.,¢US/lb,,
20-11-2020,Inventarios,"159,475",TM,,
23-11-2020,Cobre,327,¢US/lb,,
23-11-2020,Oro,"1,864",US$/ozt,,
23-11-2020,Plata,24,US$/ozt,,
23-11-2020,Molibdeno,N.D.,¢US/lb,,
23-11-2020,Inventarios,"156,075",TM,,
24-11-2020,Cobre,331,¢US/lb,,
24-11-2020,Oro,"1,818",US$/ozt,,
24-11-2020,Plata,23,US$/ozt,,
24-11-2020,Molibdeno,N.D.,¢US/lb,,
24-11-2020,Inventarios,"154,825",TM,,
25-11-2020,Cobre,328,¢US/lb,,
25-11-2020,Oro,"1,809",US$/ozt,,
25-11-2020,Plata,23,US$/ozt,,
25-11-2020,Molibdeno,N.D.,¢US/lb,,
25-11-2020,Inventarios,"153,175",TM,,
26-11-2020,Cobre,334,¢US/lb,,
26-11-2020,Oro,"1,815",US$/ozt,,
26-11-2020,Plata,23,US$/ozt,,
26-11-2020,Molibdeno,N.D.,¢US/lb,,
26-11-2020,Inventarios,"152,025",TM,,
27-11-2020,Cobre,338,¢US/lb,,
27-11-2020,Oro,"1,808",US$/ozt,,
27-11-2020,Plata,23,US$/ozt,,
27-11-2020,Molibdeno,N.D.,¢US/lb,,
27-11-2020,Inventarios,"150,775",TM,,
30-11-2020,Cobre,348,¢US/lb,,
30-11-2020,Oro,"1,772",US$/ozt,,
30-11-2020,Plata,22,US$/ozt,,
30-11-2020,Molibdeno,N.D.,¢US/lb,,
30-11-2020,Inventarios,"148,800",TM,,
01-12-2020,Cobre,"346,726",¢US/lb,,
01-12-2020,Oro,"1,796",US$/ozt,,
01-12-2020,Plata,24,US$/ozt,,
01-12-2020,Molibdeno,N.D.,¢US/lb,,
01-12-2020,Inventarios,"149,925",TM,,
02-12-2020,Cobre,345,¢US/lb,,
02-12-2020,Oro,"1,833",US$/ozt,,
02-12-2020,Plata,24,US$/ozt,,
02-12-2020,Molibdeno,N.D.,¢US/lb,,
02-12-2020,Inventarios,"149,675",TM,,
03-12-2020,Cobre,348,¢US/lb,,
03-12-2020,Oro,"1,835",US$/ozt,,
03-12-2020,Plata,24,US$/ozt,,
03-12-2020,Molibdeno,N.D.,¢US/lb,,
03-12-2020,Inventarios,"149,325",TM,,
04-12-2020,Cobre,351,¢US/lb,,
04-12-2020,Oro,"1,839",US$/ozt,,
04-12-2020,Plata,24,US$/ozt,,
04-12-2020,Molibdeno,N.D.,¢US/lb,,
04-12-2020,Inventarios,"149,675",TM,,
07-12-2020,Cobre,347,¢US/lb,,
07-12-2020,Oro,"1,833",US$/ozt,,
07-12-2020,Plata,24,US$/ozt,,
07-12-2020,Molibdeno,N.D.,¢US/lb,,
07-12-2020,Inventarios,"150,125",TM,,
08-12-2020,Cobre,346,¢US/lb,,
08-12-2020,Oro,"1,865",US$/ozt,,
08-12-2020,Plata,24,US$/ozt,,
08-12-2020,Molibdeno,N.D.,¢US/lb,,
08-12-2020,Inventarios,"149,625",TM,,
09-12-2020,Cobre,349,¢US/lb,,
09-12-2020,Oro,"1,860",US$/ozt,,
09-12-2020,Plata,24,US$/ozt,,
09-12-2020,Molibdeno,N.D.,¢US/lb,,
09-12-2020,Inventarios,"149,575",TM,,
10-12-2020,Cobre,350,¢US/lb,,
10-12-2020,Oro,"1,834",US$/ozt,,
10-12-2020,Plata,24,US$/ozt,,
10-12-2020,Molibdeno,N.D.,¢US/lb,,
10-12-2020,Inventarios,"147,825",TM,,
11-12-2020,Cobre,351,¢US/lb,,
11-12-2020,Oro,"1,834",US$/ozt,,
11-12-2020,Plata,24,US$/ozt,,
11-12-2020,Molibdeno,N.D.,¢US/lb,,
11-12-2020,Inventarios,"146,325",TM,,
14-12-2020,Cobre,352,¢US/lb,,
14-12-2020,Oro,"1,820",US$/ozt,,
14-12-2020,Plata,24,US$/ozt,,
14-12-2020,Molibdeno,N.D.,¢US/lb,,
14-12-2020,Inventarios,"144,775",TM,,
15-12-2020,Cobre,352,¢US/lb,,
15-12-2020,Oro,"1,844",US$/ozt,,
15-12-2020,Plata,24,US$/ozt,,
15-12-2020,Molibdeno,N.D.,¢US/lb,,
15-12-2020,Inventarios,"141,900",TM,,
16-12-2020,Cobre,355,¢US/lb,,
16-12-2020,Oro,"1,861",US$/ozt,,
16-12-2020,Plata,25,US$/ozt,,
16-12-2020,Molibdeno,N.D.,¢US/lb,,
16-12-2020,Inventarios,"133,125",TM,,
17-12-2020,Cobre,358.021,¢US/lb,,
17-12-2020,Oro,"1,871.95",US$/ozt,,
17-12-2020,Plata,25.74,US$/ozt,,
17-12-2020,Molibdeno,N.D.,¢US/lb,,
17-12-2020,Inventarios,"127,725",TM,,
18-12-2020,Cobre,361.241,¢US/lb,,
18-12-2020,Oro,"1,878.95",US$/ozt,,
18-12-2020,Plata,25.815,US$/ozt,,
18-12-2020,Molibdeno,N.D.,¢US/lb,,
18-12-2020,Inventarios,"123,400",TM,,
21-12-2020,Cobre,355.548,¢US/lb,,
21-12-2020,Oro,"1,869.25",US$/ozt,,
21-12-2020,Plata,26.155,US$/ozt,,
21-12-2020,Molibdeno,N.D.,¢US/lb,,
21-12-2020,Inventarios,"122,975",TM,,
22-12-2020,Cobre,351.67,¢US/lb,,
22-12-2020,Oro,"1,873.30",US$/ozt,,
22-12-2020,Plata,25.77,US$/ozt,,
22-12-2020,Molibdeno,N.D.,¢US/lb,,
22-12-2020,Inventarios,"119,600",TM,,
23-12-2020,Cobre,352,¢US/lb,,
23-12-2020,Oro,"1,867",US$/ozt,,
23-12-2020,Plata,25,US$/ozt,,
23-12-2020,Molibdeno,N.D.,¢US/lb,,
23-12-2020,Inventarios,"119,375",TM,,
24-12-2020,Cobre,353,¢US/lb,,
24-12-2020,Oro,"1,873",US$/ozt,,
24-12-2020,Plata,26,US$/ozt,,
24-12-2020,Molibdeno,N.D.,¢US/lb,,
24-12-2020,Inventarios,"116,100",TM,,
28-12-2020,Cobre,,¢US/lb,FERIADO,
28-12-2020,Oro,,US$/ozt,FERIADO,
28-12-2020,Plata,,US$/ozt,FERIADO,
28-12-2020,Molibdeno,,¢US/lb,FERIADO,
28-12-2020,Inventarios,,TM,FERIADO,
29-12-2020,Cobre,356,¢US/lb,,
29-12-2020,Oro,"1,874",US$/ozt,,
29-12-2020,Plata,26,US$/ozt,,
29-12-2020,Molibdeno,N.D.,¢US/lb,,
29-12-2020,Inventarios,"113,975",TM,,
04-01-2021,Cobre,359,¢US/lb,,
04-01-2021,Oro,"1,931",US$/ozt,,
04-01-2021,Plata,27,US$/ozt,,
04-01-2021,Molibdeno,N.D.,¢US/lb,,
04-01-2021,Inventarios,"105,800",TM,,
05-01-2021,Cobre,359,¢US/lb,,
05-01-2021,Oro,"1,947",US$/ozt,,
05-01-2021,Plata,28,US$/ozt,,
05-01-2021,Molibdeno,N.D.,¢US/lb,,
05-01-2021,Inventarios,"105,425",TM,,
06-01-2021,Cobre,369,¢US/lb,,
06-01-2021,Oro,"1,957",US$/ozt,,
06-01-2021,Plata,28,US$/ozt,,
06-01-2021,Molibdeno,N.D.,¢US/lb,,
06-01-2021,Inventarios,"105,425",TM,,
07-01-2021,Cobre,365,¢US/lb,,
07-01-2021,Oro,"1,911",US$/ozt,,
07-01-2021,Plata,27,US$/ozt,,
07-01-2021,Molibdeno,N.D.,¢US/lb,,
07-01-2021,Inventarios,"104,325",TM,,
08-01-2021,Cobre,369,¢US/lb,,
08-01-2021,Oro,"1,891",US$/ozt,,
08-01-2021,Plata,27,US$/ozt,,
08-01-2021,Molibdeno,N.D.,¢US/lb,,
08-01-2021,Inventarios,"102,425",TM,,
11-01-2021,Cobre,361,¢US/lb,,
11-01-2021,Oro,"1,848",US$/ozt,,
11-01-2021,Plata,25,US$/ozt,,
11-01-2021,Molibdeno,N.D.,¢US/lb,,
11-01-2021,Inventarios,"104,950",TM,,
12-01-2021,Cobre,362,¢US/lb,,
12-01-2021,Oro,"1,862",US$/ozt,,
12-01-2021,Plata,26,US$/ozt,,
12-01-2021,Molibdeno,N.D.,¢US/lb,,
12-01-2021,Inventarios,"103,750",TM,,
13-01-2021,Cobre,361,¢US/lb,,
13-01-2021,Oro,"1,852",US$/ozt,,
13-01-2021,Plata,25,US$/ozt,,
13-01-2021,Molibdeno,N.D.,¢US/lb,,
13-01-2021,Inventarios,"102,550",TM,,
14-01-2021,Cobre,363,¢US/lb,,
14-01-2021,Oro,"1,840",US$/ozt,,
14-01-2021,Plata,25,US$/ozt,,
14-01-2021,Molibdeno,N.D.,¢US/lb,,
14-01-2021,Inventarios,"101,250",TM,,
15-01-2021,Cobre,362,¢US/lb,,
15-01-2021,Oro,"1,854",US$/ozt,,
15-01-2021,Plata,25,US$/ozt,,
15-01-2021,Molibdeno,N.D.,¢US/lb,,
15-01-2021,Inventarios,"99,950",TM,,
18-01-2021,Cobre,362,¢US/lb,,
18-01-2021,Oro,"1,834",US$/ozt,,
18-01-2021,Plata,25,US$/ozt,,
18-01-2021,Molibdeno,N.D.,¢US/lb,,
18-01-2021,Inventarios,"97,675",TM,,
19-01-2021,Cobre,362,¢US/lb,,
19-01-2021,Oro,"1,843",US$/ozt,,
19-01-2021,Plata,25,US$/ozt,,
19-01-2021,Molibdeno,N.D.,¢US/lb,,
19-01-2021,Inventarios,"96,325",TM,,
20-01-2021,Cobre,364,¢US/lb,,
20-01-2021,Oro,"1,855",US$/ozt,,
20-01-2021,Plata,25,US$/ozt,,
20-01-2021,Molibdeno,N.D.,¢US/lb,,
20-01-2021,Inventarios,"93,950",TM,,
21-01-2021,Cobre,365,¢US/lb,,
21-01-2021,Oro,"1,868",US$/ozt,,
21-01-2021,Plata,26,US$/ozt,,
21-01-2021,Molibdeno,N.D.,¢US/lb,,
21-01-2021,Inventarios,"91,150",TM,,
22-01-2021,Cobre,357,¢US/lb,,
22-01-2021,Oro,"1,854",US$/ozt,,
22-01-2021,Plata,25,US$/ozt,,
22-01-2021,Molibdeno,N.D.,¢US/lb,,
22-01-2021,Inventarios,"87,725",TM,,
25-01-2021,Cobre,362,¢US/lb,,
25-01-2021,Oro,"1,856",US$/ozt,,
25-01-2021,Plata,26,US$/ozt,,
25-01-2021,Molibdeno,N.D.,¢US/lb,,
25-01-2021,Inventarios,"82,125",TM,,
26-01-2021,Cobre,360.924,¢US/lb,,
26-01-2021,Oro,"1,853.20",US$/ozt,,
26-01-2021,Plata,25.4,US$/ozt,,
26-01-2021,Molibdeno,N.D.,¢US/lb,,
26-01-2021,Inventarios,"79,275",TM,,
27-01-2021,Cobre,358.111,¢US/lb,,
27-01-2021,Oro,"1,846.40",US$/ozt,,
27-01-2021,Plata,25.185,US$/ozt,,
27-01-2021,Molibdeno,N.D.,¢US/lb,,
27-01-2021,Inventarios,"77,175",TM,,
28-01-2021,Cobre,352.827,¢US/lb,,
28-01-2021,Oro,"1,839.65",US$/ozt,,
28-01-2021,Plata,25.205,US$/ozt,,
28-01-2021,Molibdeno,N.D.,¢US/lb,,
28-01-2021,Inventarios,"76,250",TM,,
29-01-2021,Cobre,357.295,¢US/lb,,
29-01-2021,Oro,"1,852.70",US$/ozt,,
29-01-2021,Plata,27.415,US$/ozt,,
29-01-2021,Molibdeno,N.D.,¢US/lb,,
29-01-2021,Inventarios,"74,575",TM,,
01-02-2021,Cobre,355.027,¢US/lb,,
01-02-2021,Oro,"1,857.80",US$/ozt,,
01-02-2021,Plata,29.585,US$/ozt,,
01-02-2021,Molibdeno,N.D.,¢US/lb,,
01-02-2021,Inventarios,"74,275",TM,,
02-02-2021,Cobre,351.784,¢US/lb,,
02-02-2021,Oro,"1,847.10",US$/ozt,,
02-02-2021,Plata,27.325,US$/ozt,,
02-02-2021,Molibdeno,N.D.,¢US/lb,,
02-02-2021,Inventarios,"74,225",TM,,
03-02-2021,Cobre,355,¢US/lb,,
03-02-2021,Oro,"1,835",US$/ozt,,
03-02-2021,Plata,27,US$/ozt,,
03-02-2021,Molibdeno,N.D.,¢US/lb,,
03-02-2021,Inventarios,"75,000",TM,,
04-02-2021,Cobre,355,¢US/lb,,
04-02-2021,Oro,"1,812",US$/ozt,,
04-02-2021,Plata,26,US$/ozt,,
04-02-2021,Molibdeno,N.D.,¢US/lb,,
04-02-2021,Inventarios,"74,500",TM,,
05-02-2021,Cobre,360,¢US/lb,,
05-02-2021,Oro,"1,809",US$/ozt,,
05-02-2021,Plata,27,US$/ozt,,
05-02-2021,Molibdeno,N.D.,¢US/lb,,
05-02-2021,Inventarios,"76,550",TM,,
08-02-2021,Cobre,363,¢US/lb,,
08-02-2021,Oro,"1,812",US$/ozt,,
08-02-2021,Plata,27,US$/ozt,,
08-02-2021,Molibdeno,N.D.,¢US/lb,,
08-02-2021,Inventarios,"74,575",TM,,
09-02-2021,Cobre,370,¢US/lb,,
09-02-2021,Oro,"1,847",US$/ozt,,
09-02-2021,Plata,28,US$/ozt,,
09-02-2021,Molibdeno,N.D.,¢US/lb,,
09-02-2021,Inventarios,"76,050",TM,,
10-02-2021,Cobre,375.552,¢US/lb,,
10-02-2021,Oro,"1,843.45",US$/ozt,,
10-02-2021,Plata,27.23,US$/ozt,,
10-02-2021,Molibdeno,N.D.,¢US/lb,,
10-02-2021,Inventarios,"74,675",TM,,
11-02-2021,Cobre,376.119,¢US/lb,,
11-02-2021,Oro,"1,841.70",US$/ozt,,
11-02-2021,Plata,27.125,US$/ozt,,
11-02-2021,Molibdeno,N.D.,¢US/lb,,
11-02-2021,Inventarios,"73,500",TM,,
12-02-2021,Cobre,375.144,¢US/lb,,
12-02-2021,Oro,"1,818.00",US$/ozt,,
12-02-2021,Plata,27.07,US$/ozt,,
12-02-2021,Molibdeno,N.D.,¢US/lb,,
12-02-2021,Inventarios,"74,700",TM,,
15-02-2021,Cobre,381.766,¢US/lb,,
15-02-2021,Oro,"1,817.45",US$/ozt,,
15-02-2021,Plata,27.57,US$/ozt,,
15-02-2021,Molibdeno,N.D.,¢US/lb,,
15-02-2021,Inventarios,"74,250",TM,,
16-02-2021,Cobre,382.809,¢US/lb,,
16-02-2021,Oro,"1,823.45",US$/ozt,,
16-02-2021,Plata,27.575,US$/ozt,,
16-02-2021,Molibdeno,N.D.,¢US/lb,,
16-02-2021,Inventarios,"73,725",TM,,
17-02-2021,Cobre,382,¢US/lb,,
17-02-2021,Oro,"1,789",US$/ozt,,
17-02-2021,Plata,27,US$/ozt,,
17-02-2021,Molibdeno,N.D.,¢US/lb,,
17-02-2021,Inventarios,"76,175",TM,,
18-02-2021,Cobre,392,¢US/lb,,
18-02-2021,Oro,"1,783",US$/ozt,,
18-02-2021,Plata,27,US$/ozt,,
18-02-2021,Molibdeno,N.D.,¢US/lb,,
18-02-2021,Inventarios,"76,025",TM,,
19-02-2021,Cobre,399,¢US/lb,,
19-02-2021,Oro,"1,774",US$/ozt,,
19-02-2021,Plata,27,US$/ozt,,
19-02-2021,Molibdeno,N.D.,¢US/lb,,
19-02-2021,Inventarios,"75,700",TM,,
22-02-2021,Cobre,411,¢US/lb,,
22-02-2021,Oro,"1,799",US$/ozt,,
22-02-2021,Plata,27,US$/ozt,,
22-02-2021,Molibdeno,N.D.,¢US/lb,,
22-02-2021,Inventarios,"74,900",TM,,
23-02-2021,Cobre,415,¢US/lb,,
23-02-2021,Oro,"1,810",US$/ozt,,
23-02-2021,Plata,28,US$/ozt,,
23-02-2021,Molibdeno,N.D.,¢US/lb,,
23-02-2021,Inventarios,"73,450",TM,,
24-02-2021,Cobre,421,¢US/lb,,
24-02-2021,Oro,"1,807",US$/ozt,,
24-02-2021,Plata,28,US$/ozt,,
24-02-2021,Molibdeno,N.D.,¢US/lb,,
24-02-2021,Inventarios,"79,700",TM,,
25-02-2021,Cobre,436.107,¢US/lb,,
25-02-2021,Oro,"1,792.10",US$/ozt,,
25-02-2021,Plata,27.925,US$/ozt,,
25-02-2021,Molibdeno,N.D.,¢US/lb,,
25-02-2021,Inventarios,"78,575",TM,,
26-02-2021,Cobre,416.058,¢US/lb,,
26-02-2021,Oro,"1,765.10",US$/ozt,,
26-02-2021,Plata,26.685,US$/ozt,,
26-02-2021,Molibdeno,N.D.,¢US/lb,,
26-02-2021,Inventarios,"76,225",TM,,
01-03-2021,Cobre,417,¢US/lb,,
01-03-2021,Oro,"1,747",US$/ozt,,
01-03-2021,Plata,27,US$/ozt,,
01-03-2021,Molibdeno,N.D.,¢US/lb,,
01-03-2021,Inventarios,"74,200",TM,,
02-03-2021,Cobre,418,¢US/lb,,
02-03-2021,Oro,"1,729",US$/ozt,,
02-03-2021,Plata,26,US$/ozt,,
02-03-2021,Molibdeno,N.D.,¢US/lb,,
02-03-2021,Inventarios,"74,200",TM,,
03-03-2021,Cobre,420,¢US/lb,,
03-03-2021,Oro,"1,727",US$/ozt,,
03-03-2021,Plata,27,US$/ozt,,
03-03-2021,Molibdeno,N.D.,¢US/lb,,
03-03-2021,Inventarios,"74,100",TM,,
04-03-2021,Cobre,399,¢US/lb,,
04-03-2021,Oro,"1,710",US$/ozt,,
04-03-2021,Plata,26,US$/ozt,,
04-03-2021,Molibdeno,N.D.,¢US/lb,,
04-03-2021,Inventarios,"79,825",TM,,
05-03-2021,Cobre,409,¢US/lb,,
05-03-2021,Oro,"1,696",US$/ozt,,
05-03-2021,Plata,25,US$/ozt,,
05-03-2021,Molibdeno,N.D.,¢US/lb,,
05-03-2021,Inventarios,"79,025",TM,,
08-03-2021,Cobre,408,¢US/lb,,
08-03-2021,Oro,"1,694",US$/ozt,,
08-03-2021,Plata,25,US$/ozt,,
08-03-2021,Molibdeno,N.D.,¢US/lb,,
08-03-2021,Inventarios,"84,250",TM,,
09-03-2021,Cobre,403,¢US/lb,,
09-03-2021,Oro,"1,703",US$/ozt,,
09-03-2021,Plata,26,US$/ozt,,
09-03-2021,Molibdeno,N.D.,¢US/lb,,
09-03-2021,Inventarios,"85,050",TM,,
10-03-2021,Cobre,405,¢US/lb,,
10-03-2021,Oro,"1,712",US$/ozt,,
10-03-2021,Plata,26,US$/ozt,,
10-03-2021,Molibdeno,N.D.,¢US/lb,,
10-03-2021,Inventarios,"88,025",TM,,
11-03-2021,Cobre,411,¢US/lb,,
11-03-2021,Oro,"1,736",US$/ozt,,
11-03-2021,Plata,26,US$/ozt,,
11-03-2021,Molibdeno,N.D.,¢US/lb,,
11-03-2021,Inventarios,"90,825",TM,,
12-03-2021,Cobre,411,¢US/lb,,
12-03-2021,Oro,"1,704",US$/ozt,,
12-03-2021,Plata,25,US$/ozt,,
12-03-2021,Molibdeno,N.D.,¢US/lb,,
12-03-2021,Inventarios,"93,450",TM,,
15-03-2021,Cobre,415,¢US/lb,,
15-03-2021,Oro,"1,728",US$/ozt,,
15-03-2021,Plata,26,US$/ozt,,
15-03-2021,Molibdeno,N.D.,¢US/lb,,
15-03-2021,Inventarios,"92,650",TM,,
16-03-2021,Cobre,407,¢US/lb,,
16-03-2021,Oro,"1,732",US$/ozt,,
16-03-2021,Plata,26,US$/ozt,,
16-03-2021,Molibdeno,N.D.,¢US/lb,,
16-03-2021,Inventarios,"103,900",TM,,
17-03-2021,Cobre,409,¢US/lb,,
17-03-2021,Oro,"1,737",US$/ozt,,
17-03-2021,Plata,26,US$/ozt,,
17-03-2021,Molibdeno,N.D.,¢US/lb,,
17-03-2021,Inventarios,"107,275",TM,,
18-03-2021,Cobre,412,¢US/lb,,
18-03-2021,Oro,"1,734",US$/ozt,,
18-03-2021,Plata,26,US$/ozt,,
18-03-2021,Molibdeno,N.D.,¢US/lb,,
18-03-2021,Inventarios,"106,425",TM,,
19-03-2021,Cobre,410,¢US/lb,,
19-03-2021,Oro,"1,737",US$/ozt,,
19-03-2021,Plata,26,US$/ozt,,
19-03-2021,Molibdeno,N.D.,¢US/lb,,
19-03-2021,Inventarios,"104,950",TM,,
22-03-2021,Cobre,413,¢US/lb,,
22-03-2021,Oro,"1,733",US$/ozt,,
22-03-2021,Plata,26,US$/ozt,,
22-03-2021,Molibdeno,N.D.,¢US/lb,,
22-03-2021,Inventarios,"113,900",TM,,
23-03-2021,Cobre,409,¢US/lb,,
23-03-2021,Oro,"1,739",US$/ozt,,
23-03-2021,Plata,26,US$/ozt,,
23-03-2021,Molibdeno,N.D.,¢US/lb,,
23-03-2021,Inventarios,"122,425",TM,,
24-03-2021,Cobre,409,¢US/lb,,
24-03-2021,Oro,"1,734",US$/ozt,,
24-03-2021,Plata,25,US$/ozt,,
24-03-2021,Molibdeno,N.D.,¢US/lb,,
24-03-2021,Inventarios,"121,950",TM,,
25-03-2021,Cobre,398,¢US/lb,,
25-03-2021,Oro,"1,729",US$/ozt,,
25-03-2021,Plata,25,US$/ozt,,
25-03-2021,Molibdeno,N.D.,¢US/lb,,
25-03-2021,Inventarios,"121,675",TM,,
26-03-2021,Cobre,405,¢US/lb,,
26-03-2021,Oro,"1,728",US$/ozt,,
26-03-2021,Plata,25,US$/ozt,,
26-03-2021,Molibdeno,N.D.,¢US/lb,,
26-03-2021,Inventarios,"123,800",TM,,
29-03-2021,Cobre,406,¢US/lb,,
29-03-2021,Oro,"1,724",US$/ozt,,
29-03-2021,Plata,25,US$/ozt,,
29-03-2021,Molibdeno,N.D.,¢US/lb,,
29-03-2021,Inventarios,"132,050",TM,,
30-03-2021,Cobre,399,¢US/lb,,
30-03-2021,Oro,"1,697",US$/ozt,,
30-03-2021,Plata,24,US$/ozt,,
30-03-2021,Molibdeno,N.D.,¢US/lb,,
30-03-2021,Inventarios,"142,550",TM,,
01-04-2021,Cobre,398,¢US/lb,,
01-04-2021,Oro,"1,716",US$/ozt,,
01-04-2021,Plata,24,US$/ozt,,
01-04-2021,Molibdeno,N.D.,¢US/lb,,
01-04-2021,Inventarios,"143,775",TM,,
02-04-2021,Cobre,398,¢US/lb,FERIADO,
02-04-2021,Oro,"1,716",US$/ozt,FERIADO,
02-04-2021,Plata,24,US$/ozt,FERIADO,
02-04-2021,Molibdeno,N.D.,¢US/lb,FERIADO,
02-04-2021,Inventarios,"143,775",TM,FERIADO,
06-04-2021,Cobre,408,¢US/lb,,
